"id_record";"id_building";"floor";"house_premises_count";"crash_bit";"flat_number";"total_area";"living_area";"total_flat_count";"description";"id_fund_type";"id_state";"is_official_premise"
2;3;null;null;null;"2";46,0;0,0;"1";null;null;5;1
3;3;null;null;null;"3";46,0;0,0;"1";null;null;5;0
4;3;null;null;null;"4";46,0;0,0;"1";null;null;5;0
5;3;null;null;null;"7";46,0;0,0;"1";null;null;5;0
6;3;null;null;null;"8";46,0;0,0;"1";null;null;5;0
8;6;null;"2";null;"1";76,4;0,0;"1";null;null;5;0
9;8;null;"2";"а";"1";42,0;0,0;"1";null;null;5;0
10;12;null;"1";"а";"1";63,0;0,0;"1";"на этом участке постр еще один дом";null;5;0
11;13;null;"2";"а";"2";43,0;0,0;"1";null;null;5;0
12;14;null;"2";"а";"2";42,0;0,0;"1";null;null;5;0
14;15;null;null;null;"1";43,0;0,0;"1";null;null;5;0
15;15;null;null;null;"2";42,0;0,0;"1";null;null;5;0
17;16;null;"2";"а";"1";43,0;0,0;"1";null;null;5;0
18;17;null;"2";"а";"2";43,0;0,0;"1";"договор найма?";2;5;0
20;18;null;null;null;"1";43,0;0,0;"1";null;null;5;0
21;18;null;null;null;"2";43,0;0,0;"1";null;null;5;0
23;19;null;"2";"а";"1";43,0;0,0;"1";null;null;5;0
25;20;null;null;null;"1";43,0;0,0;"1";null;null;5;0
26;20;null;null;null;"2";43,0;0,0;"1";null;null;5;0
29;21;null;null;null;"1";43,0;0,0;"1";null;null;5;0
30;21;null;null;null;"2";42,0;0,0;"1";null;null;5;0
32;22;null;"2";null;"1";48,0;0,0;"1";"по людям узнать УФМС";null;5;0
33;23;null;"2";"а";"2";0,0;0,0;"0";"дом горел весь, кв 1-восстановили площ общ 42,6- по данным СРН Бикей, КВ 2-сгорела, не восстановлена, квартплата не начисляется (по данным СРН)";null;1;0
34;24;null;"2";"а";"2";36,0;0,0;"1";null;null;5;0
36;25;null;null;null;"1";44,0;0,0;"1";"кв пустая";null;5;0
37;25;null;null;null;"2";59,0;0,0;"1";"нет окон, дверей(люди прописаны, но не проживают))";null;5;0
38;25;null;null;null;"3";46,0;0,0;"1";"нет окон, дверей(люди прописаны, но не проживают))";null;5;0
39;25;null;null;null;"4";44,0;0,0;"1";"нет окон, дверей(люди прописаны, но не проживают))";null;5;0
40;25;null;null;null;"5";63,0;0,0;"1";null;null;5;0
41;25;null;null;null;"6";38,0;0,0;"1";null;null;5;0
44;31;null;null;null;"1";42,0;0,0;"1";null;null;5;0
45;31;null;null;null;"2";31,0;0,0;"1";null;null;5;0
46;31;null;null;null;"3";31,0;0,0;"1";null;null;5;0
47;31;null;null;null;"4";43,0;0,0;"1";null;null;5;0
50;34;null;null;null;"1";58,0;0,0;"1";null;null;5;0
51;34;null;null;null;"2";36,2;0,0;"1";null;null;5;0
52;34;null;null;null;"3";19,0;0,0;"1";null;null;5;0
55;37;null;null;null;"1";53,0;0,0;"1";null;null;5;0
56;37;null;null;null;"2";68,6;0,0;"1";null;null;5;0
58;26;null;"3";null;"3";18,0;0,0;"1";null;null;5;0
60;27;null;null;null;"3";28,0;0,0;"1";null;2;5;0
61;27;null;null;null;"4";28,0;0,0;"1";null;null;5;0
64;28;null;null;null;"1";19,0;0,0;"1";null;null;5;0
65;28;null;null;null;"2";37,0;0,0;"1";null;null;5;0
66;28;null;null;null;"3";19,4;0,0;"1";null;null;5;0
67;28;null;null;null;"4";34,0;0,0;"1";null;null;5;0
69;30;null;"2";null;"2";77,4;0,0;"1";null;null;5;0
71;32;null;null;null;"1";41,0;0,0;"1";null;null;5;0
72;32;null;null;null;"2";31,0;0,0;"1";null;null;5;0
73;32;null;null;null;"3";31,0;0,0;"1";null;null;5;1
74;32;null;null;null;"4";41,0;0,0;"1";null;null;5;0
76;33;null;"4";"а";"4";42,0;0,0;"1";null;null;5;0
78;36;null;null;null;"1";42,0;0,0;"1";null;null;5;0
79;36;null;null;null;"3";31,0;0,0;"1";null;null;5;0
81;38;null;"2";"а";"1";37,8;0,0;"1";null;null;5;0
82;44;null;"2";null;"2";0,0;0,0;"0";"Приват 04.09.12";null;1;0
83;47;null;"2";null;"1";80,0;0,0;"1";null;null;5;0
84;49;null;"2";null;"2";81,0;0,0;"1";null;null;5;0
85;53;null;"2";null;"1";79,1;0,0;"1";null;null;5;0
87;59;null;null;null;"1";45,0;0,0;"1";null;null;5;0
88;59;null;null;null;"2";45,0;0,0;"1";null;null;5;0
89;59;null;null;null;"3";25,0;0,0;"1";null;null;5;0
90;59;null;null;null;"4";45,0;0,0;"1";null;3;5;1
91;59;null;null;null;"5";50,0;0,0;"1";null;null;5;0
92;59;null;null;null;"7";57,0;0,0;"1";null;null;5;0
95;61;null;null;null;"1";43,0;0,0;"1";null;null;5;0
96;61;null;null;null;"2";32,0;0,0;"1";"нет прописанных";null;5;0
97;61;null;null;null;"3";32,0;0,0;"1";null;null;5;0
98;61;null;null;null;"4";42,0;0,0;"1";null;null;5;0
101;62;null;null;null;"2";32,2;0,0;"1";null;null;5;0
102;62;null;null;null;"3";35,3;0,0;"1";null;null;5;0
104;63;null;"4";"а";"1";43,0;0,0;"1";null;null;5;0
105;64;null;"4";"а";"4";0,0;0,0;"0";"Сгорел ( май 2012)";null;1;0
107;65;null;null;null;"1";41,0;0,0;"1";null;null;5;0
108;65;null;null;null;"2";40,0;0,0;"1";null;null;5;0
111;66;null;null;null;"1";40,8;0,0;"1";null;null;5;0
112;66;null;null;null;"2";41,0;0,0;"1";null;null;5;0
115;67;null;null;null;"1";41,0;0,0;"1";null;2;5;0
116;67;null;null;null;"2";41,0;0,0;"1";null;null;5;0
119;68;null;null;null;"1";41,0;0,0;"1";null;null;5;0
120;68;null;null;null;"2";40,8;0,0;"1";null;null;5;0
123;71;null;null;null;"1";41,0;0,0;"1";null;null;5;0
124;71;null;null;null;"2";41,0;0,0;"1";null;null;5;0
127;73;null;null;null;"3";50,0;0,0;"1";null;null;5;0
128;73;null;null;null;"4";40,3;0,0;"1";null;null;5;0
129;73;null;null;null;"5";40,3;0,0;"1";null;null;5;0
130;73;null;null;null;"6";30,0;0,0;"1";null;null;5;0
131;73;null;null;null;"7";40,0;0,0;"1";null;null;5;0
132;73;null;null;null;"8";30,0;0,0;"1";null;null;5;0
133;73;null;null;null;"9";40,3;0,0;"1";null;null;5;0
134;73;null;null;null;"10";50,0;0,0;"1";null;null;5;0
135;73;null;null;null;"11";40,3;0,0;"1";null;null;5;0
138;74;null;null;null;"1";50,0;0,0;"1";null;null;5;0
139;74;null;null;null;"2";39,7;0,0;"1";null;null;5;0
140;74;null;null;null;"3";50,0;0,0;"1";"кв свободная";null;5;0
141;74;null;null;null;"4";39,2;0,0;"1";null;2;5;0
142;74;null;null;null;"5";39,7;0,0;"1";null;null;5;0
143;74;null;null;null;"7";40,0;0,0;"1";null;null;5;0
144;74;null;null;null;"8";30,0;0,0;"1";null;null;5;0
145;74;null;null;null;"9";38,0;0,0;"1";null;null;5;0
146;74;null;null;null;"10";49,0;0,0;"1";null;2;5;0
147;74;null;null;null;"11";24,0;0,0;"1";null;null;5;0
148;74;null;null;null;"12";55,0;0,0;"1";null;2;5;0
151;75;null;null;null;"2";40,3;0,0;"1";null;null;5;0
152;75;null;null;null;"3";50,0;0,0;"1";null;null;5;0
153;75;null;null;null;"4";41,0;0,0;"1";null;null;5;0
154;75;null;null;null;"6";30,0;0,0;"1";null;null;5;0
155;75;null;null;null;"7";71,1;0,0;"1";null;null;5;0
158;76;null;null;null;"1";50,0;0,0;"1";null;null;5;0
159;76;null;null;null;"2";39,8;0,0;"1";null;null;5;0
160;76;null;null;null;"3";51,0;0,0;"1";null;null;5;0
161;76;null;null;null;"4";39,8;0,0;"1";null;null;5;0
162;76;null;null;null;"6";29,0;0,0;"1";"кв свободная";null;5;0
163;76;null;null;null;"7";40,0;0,0;"1";null;null;5;0
164;76;null;null;null;"8";29,0;0,0;"1";null;null;5;0
165;76;null;null;null;"10";50,0;0,0;"1";null;null;5;0
166;76;null;null;null;"11";39,0;0,0;"1";null;null;5;0
167;76;null;null;null;"12";50,0;0,0;"1";null;null;5;0
170;78;null;null;null;"3";39,2;0,0;"1";null;null;5;0
171;78;null;null;null;"4";39,2;0,0;"1";"кв свободная";null;5;0
172;78;null;null;null;"6";39,0;0,0;"1";null;null;5;0
173;78;null;null;null;"11";39,0;0,0;"1";"вкл  р1526/201113";null;5;0
174;78;null;null;null;"7";29,0;0,0;"1";null;null;5;0
175;78;null;null;null;"10";48,0;0,0;"1";null;null;5;0
178;79;null;null;null;"1";51,0;0,0;"1";null;null;5;0
179;79;null;null;null;"3";51,0;0,0;"1";"";null;5;0
180;79;null;null;null;"4";41,0;0,0;"1";null;null;5;0
181;79;null;null;null;"5";31,0;0,0;"1";null;null;5;0
182;79;null;null;null;"6";40,7;0,0;"1";null;null;5;0
183;79;null;null;null;"7";31,0;0,0;"1";null;null;5;0
184;79;null;null;null;"8";41,0;0,0;"1";null;null;5;0
185;79;null;null;null;"9";40,0;0,0;"1";null;2;5;0
186;79;null;null;null;"10";51,0;0,0;"1";null;null;5;0
187;79;null;null;null;"12";51,0;0,0;"1";null;null;5;0
190;80;null;null;null;"1";50,0;0,0;"1";null;null;5;0
191;80;null;null;null;"2";40,0;0,0;"1";"кв свободная";null;5;0
192;80;null;null;null;"3";50,0;0,0;"1";"Р1693/23.12.13 вкл";null;5;0
193;80;null;null;null;"4";40,8;0,0;"1";"Р1233/200913";null;5;0
194;80;null;null;null;"5";41,0;0,0;"1";null;null;5;0
195;80;null;null;null;"6";29,0;0,0;"1";null;null;5;0
196;80;null;null;null;"7";40,0;0,0;"1";"Вкл Р1616/091213";null;5;0
197;80;null;null;null;"8";30,0;0,0;"1";null;2;5;0
198;80;null;null;null;"9";0,0;0,0;"0";"переселены в Гидрост 61А-14 р1455/24.10.13";null;1;0
199;80;null;null;null;"10";50,0;0,0;"1";"";null;5;0
200;80;null;null;null;"11";40,0;0,0;"1";null;null;5;0
201;80;null;null;null;"12";50,0;0,0;"1";null;null;5;0
204;81;null;null;null;"3";34,7;0,0;"1";null;null;5;0
205;81;null;null;null;"18";52,0;0,0;"1";null;null;5;0
206;81;null;null;null;"32";60,0;0,0;"1";null;null;5;0
209;85;null;null;null;"1";40,0;0,0;"1";null;null;5;1
210;85;null;null;null;"2";39,3;0,0;"1";null;null;5;0
213;86;null;null;null;"3";51,0;0,0;"1";null;null;5;0
214;86;null;null;null;"9";0,0;0,0;"0";"Прив 300413";null;1;0
215;86;null;null;null;"12";52,0;0,0;"1";null;null;5;0
216;86;null;null;null;"15";52,0;0,0;"1";null;null;5;0
217;86;null;null;null;"17";0,0;0,0;"0";"прив170613";null;1;0
218;86;null;null;null;"18";0,0;0,0;"0";"Прив 11.04.13";null;1;0
220;87;null;"18";null;"17";0,0;0,0;"0";"прив180214";null;1;0
222;88;null;null;null;"6";52,0;0,0;"1";null;null;5;0
223;88;null;null;null;"13";0,0;0,0;"0";"Прив 290413";3;1;0
226;89;null;null;null;"1";0,0;0,0;"0";"Прив 27.03.2013";null;1;0
227;89;null;null;null;"4";0,0;0,0;"0";"Прив 240413";null;1;0
228;89;null;null;null;"19";35,0;0,0;"1";null;null;5;0
231;91;null;null;null;"1";64,0;0,0;"1";null;null;5;1
232;91;null;null;null;"11";35,0;0,0;"1";null;null;5;1
233;91;null;null;null;"13";64,0;0,0;"1";null;null;5;1
234;91;null;null;null;"21";0,0;0,0;"0";"Прив 230413";null;1;1
235;91;null;null;null;"23";0,0;0,0;"0";"Прив 281113";null;1;1
236;91;null;null;null;"32";61,0;0,0;"1";null;null;5;1
237;91;null;null;null;"34";52,0;0,0;"1";null;null;5;1
239;96;null;"1";null;"1";0,0;0,0;"0";"кв не явл м/с-это бывший ЖЭК Бикея(кв распред дворнику ЖЭКа -она за воду платит Братскводкан, за эл. Энергию -Иркутскэнерго)";null;1;0
240;94;null;"1";"а";"1";43,0;0,0;"1";null;null;5;0
242;99;null;null;null;"1";97,0;0,0;"1";null;null;5;0
243;99;null;null;null;"3";42,0;0,0;"1";null;null;5;0
244;99;null;null;null;"14";42,0;0,0;"1";null;null;5;0
246;102;null;"1";null;"1";119,0;0,0;"1";"по данным СРН, ж.д.мун";null;5;0
248;106;null;null;null;"6";0,0;0,0;"0";"Приват 12.03.13";null;1;0
249;106;null;null;null;"9";0,0;0,0;"0";"Приват 24.12.12";null;1;0
250;106;null;null;null;"14";55,0;0,0;"1";null;null;5;0
251;106;null;null;null;"16";61,0;0,0;"1";null;null;5;0
253;111;null;"4";"а";"1";35,3;0,0;"1";null;null;5;0
254;112;null;"4";"а";"1";43,0;0,0;"1";null;null;5;0
255;113;null;"4";"а";"2";32,0;0,0;"1";null;null;5;0
257;114;null;null;null;"1";61,0;0,0;"1";null;null;5;0
258;114;null;null;null;"20";60,8;0,0;"1";null;null;5;0
259;114;null;null;null;"52";60,2;0,0;"1";null;null;5;0
260;114;null;null;null;"80";0,0;0,0;"0";"Прив 051113";null;1;0
263;115;null;null;null;"38";52,2;0,0;"1";null;null;5;0
264;115;null;null;null;"50";52,1;0,0;"1";null;null;5;0
265;115;null;null;null;"100";63,6;0,0;"1";null;null;5;0
266;115;null;null;null;"103";0,0;0,0;"0";"Прив 20052014";null;1;0
269;117;null;null;null;"33";77,2;0,0;"1";null;null;5;0
270;117;null;null;null;"94";66,3;0,0;"1";null;null;5;0
272;118;null;"36";null;"128";36,0;0,0;"1";"|| Кооп/ дом";null;5;0
274;122;null;null;null;"42";27,6;0,0;"1";null;null;5;0
275;122;null;null;null;"48";29,5;0,0;"1";null;null;5;0
276;122;null;null;null;"50";27,6;0,0;"1";null;3;5;0
279;125;null;null;null;"4";0,0;0,0;"0";"Приват 260213";null;1;0
280;125;null;null;null;"52";0,0;0,0;"0";"К-прод 2009";null;1;0
281;125;null;null;null;"55";40,2;0,0;"1";null;null;5;0
282;125;null;null;null;"59";0,0;0,0;"0";"Прив 140813";null;1;0
283;125;null;null;null;"63";0,0;0,0;"0";"Прив 25.09.14";null;1;0
284;125;null;null;null;"71";40,2;0,0;"1";null;null;5;0
287;126;null;null;null;"11";35,1;0,0;"1";null;null;5;0
288;126;null;null;null;"21";35,7;0,0;"1";null;null;5;0
289;126;null;null;null;"44";35,2;0,0;"1";null;null;5;0
290;126;null;null;null;"52";35,0;0,0;"1";null;null;5;0
291;126;null;null;null;"53";35,2;0,0;"1";null;null;5;0
292;126;null;null;null;"75";0,0;0,0;"0";"Прив 150513";null;1;0
293;126;null;null;null;"89";35,0;0,0;"1";null;null;5;0
296;127;null;null;null;"19";40,1;0,0;"1";null;null;5;0
297;127;null;null;null;"56";30,1;0,0;"1";null;null;5;0
298;127;null;null;null;"70";0,0;0,0;"0";"прив080713";null;1;0
301;128;null;null;null;"22";47,4;0,0;"1";null;null;5;0
302;128;null;null;null;"24";44,1;0,0;"1";null;null;5;0
303;128;null;null;null;"28";47,6;0,0;"1";null;null;5;0
304;128;null;null;null;"31";44,1;0,0;"1";null;null;5;0
305;128;null;null;null;"46";44,2;0,0;"1";null;null;5;0
308;129;null;null;null;"9";54,9;0,0;"1";null;null;5;0
309;129;null;null;null;"33";44,51;0,0;"1";null;null;5;0
310;129;null;null;null;"36";55,39;0,0;"1";null;null;5;0
311;129;null;null;null;"38";27,88;0,0;"1";null;3;5;0
314;130;null;null;null;"4";41,4;0,0;"1";null;null;5;0
315;130;null;null;null;"11";30,4;0,0;"1";null;null;5;0
316;130;null;null;null;"12";0,0;0,0;"0";"Приват 07.11.12";null;1;0
317;130;null;null;null;"19";47,7;0,0;"1";null;null;5;0
318;130;null;null;null;"27";44,5;0,0;"1";null;null;5;0
321;131;null;null;null;"1";60,71;0,0;"1";"пустая ком найм закончился";2;5;0
322;131;null;null;null;"4";60,65;0,0;"1";null;null;5;0
323;131;null;null;null;"15";0,0;0,0;"0";"Прив 21.03.13";null;1;0
326;132;null;null;null;"19";0,0;0,0;"0";"Прив 230413";null;1;0
327;132;null;null;null;"21";0,0;0,0;"0";"по вып не м/с 2012";null;1;0
328;132;null;null;null;"41";0,0;0,0;"0";"К-прод 2006";null;1;0
329;132;null;null;null;"46";61,32;0,0;"1";null;null;5;0
330;132;null;null;null;"47";0,0;0,0;"0";"Прив 19022014";null;1;0
331;132;null;null;null;"72";43,44;0,0;"1";null;null;5;0
332;132;null;null;null;"89";0,0;0,0;"0";"Прив 05.04.13";null;1;0
335;133;null;null;null;"29";47,36;0,0;"1";null;null;5;0
336;133;null;null;null;"40";43,4;0,0;"1";null;null;5;0
337;133;null;null;null;"73";0,0;0,0;"0";"Приват 05.02.13";null;1;0
340;134;null;null;null;"1";0,0;0,0;"0";"Прив 20.05.13";null;1;0
341;134;null;null;null;"6";0,0;0,0;"0";"Купля-прод 2008";null;1;0
342;134;null;null;null;"14";36,9;0,0;"1";null;null;5;0
343;134;null;null;null;"34";0,0;0,0;"0";"Прив 28.05.13";null;1;0
346;135;null;null;null;"3";60,85;0,0;"1";null;null;5;0
347;135;null;null;null;"17";0,0;0,0;"0";"Прив 100413";null;1;0
348;135;null;null;null;"21";43,73;0,0;"1";"по выписке данные отсутс 01.04.14";null;5;0
349;135;null;null;null;"22";0,0;0,0;"0";"Прив 260213";null;1;0
350;135;null;null;null;"27";0,0;0,0;"0";"Прив 13.05.13";null;1;0
351;135;null;null;null;"33";60,78;0,0;"1";null;null;5;0
352;135;null;null;null;"60";43,65;0,0;"1";null;null;5;0
353;135;null;null;null;"61";0,0;0,0;"0";"Приват 19.02.13";null;1;0
354;135;null;null;null;"65";60,79;0,0;"1";null;null;5;0
355;135;null;null;null;"72";43,28;0,0;"1";null;null;5;0
356;135;null;null;null;"75";61,0;0,0;"1";null;null;5;0
357;135;null;null;null;"79";30,06;0,0;"1";null;null;5;0
358;135;null;null;null;"99";0,0;0,0;"0";"Приват 040413";null;1;0
359;135;null;null;null;"106";60,47;0,0;"1";null;null;5;0
361;142;null;"2";null;"2";48,9;0,0;"1";null;null;5;0
363;144;null;null;null;"1";46,3;0,0;"1";null;null;5;0
364;144;null;null;null;"5";40,0;0,0;"1";null;3;5;0
365;144;null;null;null;"7";45,9;0,0;"1";null;3;5;0
366;144;null;null;null;"12";61,7;0,0;"1";"субсид";null;5;0
369;146;null;null;null;"16";53,8;0,0;"1";null;null;5;0
370;146;null;null;null;"18";67,5;0,0;"1";null;null;5;0
371;146;null;null;null;"22";0,0;0,0;"0";"Прив 290413";null;1;0
374;147;null;null;null;"10";63,4;0,0;"1";null;null;5;0
375;147;null;null;null;"16";64,1;0,0;"1";null;null;5;0
376;147;null;null;null;"22";61,5;0,0;"1";null;null;5;0
377;147;null;null;null;"52";0,0;0,0;"0";"Прив 23.07.14";null;1;0
378;147;null;null;null;"60";74,9;0,0;"1";null;null;5;0
379;147;null;null;null;"64";0,0;0,0;"0";"мена частн2006";null;1;0
382;148;null;null;null;"8";75,8;0,0;"1";null;null;5;0
383;148;null;null;null;"15";0,0;0,0;"0";"Приват 250213";null;1;0
384;148;null;null;null;"42";75,7;0,0;"1";null;null;5;0
385;148;null;null;null;"72";0,0;0,0;"0";"Приват 19.02.13";null;1;0
386;148;null;null;null;"123";0,0;0,0;"0";"Прив 26.03.13";null;1;0
389;149;null;null;null;"2";42,8;0,0;"1";null;3;5;1
390;149;null;null;null;"23";0,0;0,0;"0";"Прив 220413";null;1;0
391;149;null;null;null;"37";42,4;0,0;"1";null;3;5;0
392;149;null;null;null;"54";0,0;0,0;"0";"Прив 06.06.13";null;1;0
393;149;null;null;null;"87";0,0;0,0;"0";"Прив 19.03.13";null;1;0
394;149;null;null;null;"122";0,0;0,0;"0";"Прив 180914";null;1;0
395;149;null;null;null;"149";49,0;0,0;"1";null;null;5;0
398;151;null;null;null;"5";41,6;0,0;"1";null;null;5;0
399;151;null;null;null;"26";0,0;0,0;"0";"Приват  19.02.13";null;1;0
400;151;null;null;null;"7";0,0;0,0;"0";"прив12.02.2013";null;1;0
401;151;null;null;null;"57";0,0;0,0;"0";"Приват 26.11.12";null;1;0
404;152;null;null;null;"8";63,4;0,0;"1";null;null;5;0
405;152;null;null;null;"14";0,0;0,0;"0";"регистр удостовер 1996 (была аренда с посл выкупом)";null;1;0
408;153;null;null;null;"18";52,0;0,0;"1";null;null;5;0
409;153;null;null;null;"39";0,0;0,0;"0";"Прив 28.08.12";null;1;0
410;153;null;null;null;"72";60,8;0,0;"1";null;null;5;0
411;153;null;null;null;"40";0,0;0,0;"0";"Прив 052014";null;1;0
414;154;null;null;null;"21";78,4;0,0;"1";null;null;5;0
415;154;null;null;null;"32";78,0;0,0;"1";null;null;5;0
416;154;null;null;null;"45";66,4;0,0;"1";null;null;5;0
417;154;null;null;null;"48";66,4;0,0;"1";null;null;5;0
418;154;null;null;null;"54";0,0;0,0;"0";"Прив 21.08.12";null;1;0
419;154;null;null;null;"92";77,8;0,0;"1";null;null;5;0
420;154;null;null;null;"125";51,0;0,0;"1";null;null;5;0
421;154;null;null;null;"136";0,0;0,0;"0";"прив 17.06.13";null;1;0
422;154;null;null;null;"142";65,8;0,0;"1";null;null;5;0
423;154;null;null;null;"149";51,0;0,0;"1";null;3;5;0
424;154;null;null;null;"161";0,0;0,0;"0";"нежилое-телекомконтакт";null;1;1
425;154;null;null;null;"164";51,4;0,0;"1";null;null;5;0
426;154;null;null;null;"181";0,0;0,0;"0";"Приват 11.02.13";null;1;0
427;154;null;null;null;"204";0,0;0,0;"0";"Приват 04.12.12";null;1;0
428;154;null;null;null;"250";65,4;0,0;"1";null;null;5;0
431;155;null;null;null;"16";0,0;0,0;"0";"Прив 090413";null;1;0
432;155;null;null;null;"39";0,0;0,0;"0";"Св-во о регистр 03.2013";null;1;0
433;155;null;null;null;"40";0,0;0,0;"0";"собств БраЗа (была аренда с послед выкупом)";null;1;0
434;155;null;null;null;"24";60,8;0,0;"1";null;null;5;0
437;156;null;null;null;"4";0,0;0,0;"0";"Прив 17.04.14";null;1;1
438;156;null;null;null;"22";60,7;0,0;"1";null;null;5;0
439;156;null;null;null;"41";35,5;0,0;"1";null;3;5;0
440;156;null;null;null;"68";52,6;0,0;"1";null;null;5;0
441;156;null;null;null;"99";64,0;0,0;"1";null;null;5;0
442;156;null;null;null;"121";63,8;0,0;"1";null;null;5;0
443;156;null;null;null;"163";52,5;0,0;"1";null;null;5;0
444;156;null;null;null;"169";63,2;0,0;"1";null;null;5;0
445;156;null;null;null;"190";102,6;0,0;"1";null;null;5;0
446;156;null;null;null;"191";64,5;0,0;"1";null;null;5;0
449;157;null;null;null;"1";60,0;0,0;"1";null;null;5;0
450;157;null;null;null;"18";104,2;0,0;"1";null;null;5;0
451;157;null;null;null;"23";35,0;0,0;"1";null;null;5;0
452;157;null;null;null;"25";0,0;0,0;"0";"Приват25.12.12";null;1;0
453;157;null;null;null;"33";62,6;0,0;"1";null;null;5;0
456;159;null;null;null;"13";64,0;0,0;"1";null;null;5;0
457;159;null;null;null;"24";0,0;0,0;"0";"Прив 05.03.13";null;1;0
458;159;null;null;null;"38";52,4;0,0;"1";null;null;5;0
459;159;null;null;null;"45";62,9;0,0;"1";null;null;5;0
460;159;null;null;null;"55";34,6;0,0;"1";null;null;5;0
463;160;null;null;null;"28";67,5;0,0;"1";null;null;5;0
464;160;null;null;null;"32";67,5;0,0;"1";null;null;5;0
467;161;null;null;null;"27";67,7;0,0;"1";null;null;5;0
468;161;null;null;null;"35";67,7;0,0;"1";null;null;5;0
470;162;null;"2";null;"2";0,0;0,0;"0";"Приват 03.12.12";null;1;0
472;163;null;null;null;"10";28,1;0,0;"1";"кв пустая";2;5;0
473;163;null;null;null;"2";0,0;0,0;"0";"нежилое пом";null;1;1
474;163;null;null;null;"24";16,0;0,0;"1";"акт приемки в КУМИ 12.05.98 || 1/2 доли";null;5;1
477;164;null;null;null;"6";0,0;0,0;"0";"ПРИВ 280114";null;1;1
478;164;null;null;null;"40";29,8;0,0;"1";null;null;5;0
480;165;null;"2";null;"2";19,3;0,0;"1";null;null;5;0
482;166;null;null;null;"1";0,0;0,0;"0";"нежилое пом";null;1;0
483;166;null;null;null;"2";0,0;0,0;"0";"нежилое пом";null;1;0
484;166;null;null;null;"7";0,0;0,0;"0";"по вып ЕГРП собст";null;1;0
485;166;null;null;null;"8";0,0;0,0;"0";"Прив 30.07.13";null;1;0
486;166;null;null;null;"11";0,0;0,0;"0";"по вып собств 2013";null;1;0
487;166;null;null;null;"19";0,0;0,0;"0";"по выписке собств 2003";null;1;0
488;166;null;null;null;"24";49,0;0,0;"1";null;null;5;0
489;166;null;null;null;"42";52,4;0,0;"1";null;null;5;0
490;166;null;null;null;"67";66,8;0,0;"1";null;null;5;0
491;166;null;null;null;"79";35,3;0,0;"1";null;null;5;0
492;166;null;null;null;"86";52,4;0,0;"1";null;null;5;0
493;166;null;null;null;"92";52,6;0,0;"1";null;null;5;0
494;166;null;null;null;"134";49,6;0,0;"1";null;null;5;0
495;166;null;null;null;"160";35,6;0,0;"1";null;3;5;0
496;166;null;null;null;"174";0,0;0,0;"0";"Прив 210414";null;1;0
499;169;null;null;null;"2";0,0;0,0;"0";"Прив 290713";null;1;1
500;169;null;null;null;"3";50,2;0,0;"1";"здесь площ всей кв || 1/2 доли";null;5;0
501;169;null;null;null;"15";0,0;0,0;"0";"Прив 16.04.13";null;1;0
502;169;null;null;null;"64";63,5;0,0;"1";null;null;5;0
505;170;null;null;null;"15";54,9;0,0;"1";null;3;5;0
506;170;null;null;null;"19";54,9;0,0;"1";null;3;5;1
507;170;null;null;null;"26";0,0;0,0;"0";"Приват 04.12.12";null;1;0
508;170;null;null;null;"32";60,7;0,0;"1";null;null;5;0
509;170;null;null;null;"52";51,9;0,0;"1";null;null;5;0
510;170;null;null;null;"70";52,1;0,0;"1";null;3;5;0
511;170;null;null;null;"93";0,0;0,0;"0";"купля-продажа 20.06.06";null;1;0
512;170;null;null;null;"105";34,7;0,0;"1";null;null;5;0
513;170;null;null;null;"106";59,7;0,0;"1";null;null;5;0
514;170;null;null;null;"119";34,8;0,0;"1";null;3;5;1
515;170;null;null;null;"138";0,0;0,0;"0";"Прив 250413";null;1;0
516;170;null;null;null;"146";35,6;0,0;"1";null;3;5;0
517;170;null;null;null;"154";35,6;0,0;"1";null;null;5;0
520;171;null;null;null;"24";0,0;0,0;"0";"Прив 070513";null;1;0
521;171;null;null;null;"55";50,2;0,0;"1";null;null;5;0
522;171;null;null;null;"78";37,4;0,0;"1";null;null;5;0
523;171;null;null;null;"84";0,0;0,0;"0";"Приват 24.09.12";null;1;0
524;171;null;null;null;"89";63,8;0,0;"1";null;null;5;0
525;171;null;null;null;"102";37,4;0,0;"1";null;null;5;0
526;171;null;null;null;"111";35,1;0,0;"1";null;null;5;0
529;172;null;null;null;"10";0,0;0,0;"0";"Прив 090413";null;1;0
530;172;null;null;null;"22";0,0;0,0;"0";"прив 18.02.13";null;1;0
531;172;null;null;null;"35";0,0;0,0;"0";"ПРИВ21.10.13";null;1;0
532;172;null;null;null;"52";0,0;0,0;"0";"регист по ЕГРП 27.07.2007(собст-к Перфильева ЛА)";null;1;0
533;172;null;null;null;"58";0,0;0,0;"0";"Прив 060513";null;1;0
536;173;null;null;null;"2";48,9;0,0;"1";null;null;5;0
537;173;null;null;null;"16";69,9;0,0;"1";null;null;5;0
538;173;null;null;null;"27";34,7;0,0;"1";null;null;5;0
539;173;null;null;null;"38";0,0;0,0;"0";"ПРИВ 191213";null;1;0
542;174;null;null;null;"4";64,2;0,0;"1";null;null;5;0
543;174;null;null;null;"11";50,3;0,0;"1";null;null;5;0
544;174;null;null;null;"49";63,5;0,0;"1";null;null;5;0
545;174;null;null;null;"53";63,5;0,0;"1";null;null;5;0
